Image,Name,Price,Param,Location
,Skoda Octavia,5 990 €,2010|181 000 km|1.2 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044126383.jpg?rule=thumb_280x210,Peugeot 208,8 700 €,2014|47 000 km|1.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3618132508.jpg?rule=thumb_280x210,Mitsubishi Outlander,3 950 €,2006|265 000 km|2.0 l|Bensiini,Uusimaa
,Ford TRANSIT CONNECT,28 301 €(alv.väh.kelp.),2021|1.5 l|Diesel,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044140836.jpg?rule=thumb_280x210,VOLVO V70,22 900 €,2015|130 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3615331960.jpg?rule=thumb_280x210,vw polo 1.9sdi,650 €,1998|296 000 km|1.9 l|Diesel,Päijät-Häme
,Opel Insignia,26 400 €,2018|41 000 km|1.5 l|Bensiini,Uusimaa
,MERCEDES-BENZ GLK,17 490 €,2011|223 000 km|2.1 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3659111670.jpg?rule=thumb_280x210,Vw transportter T5 2.5 tdi 4motion 127kw,6 000 €,450 000 km|2.5 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/3696184911.jpg?rule=thumb_280x210,Toyota yaris 03,1 750 €,2003|227 000 km|Bensiini,Pirkanmaa
,PEUGEOT 508,8 900 €,2012|124 000 km|1.6 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044128479.jpg?rule=thumb_280x210,Mercedes-Benz CLS,81 900 €,2020|32 500 km|2.0 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/0130096859.jpg?rule=thumb_280x210,Mercedes-Benz 220cdi -11 VAIHTO?,10 500 €,2011|375 000 km|Diesel,Pirkanmaa
,Toyota RAV4,47 950 €,10 000 km|2.5 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130479.jpg?rule=thumb_280x210,Mazda 6,2 490 €,2005|215 000 km|2.3 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044129354.jpg?rule=thumb_280x210,Citroen DS3,6 490 €,2010|104 000 km|1.6 l|Bensiini,Keski-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3620362808.jpg?rule=thumb_280x210,HONDA STREAM 2.0 VTEC ilmastointi,890 €,2002|412 000 km|2.0 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044106183.jpg?rule=thumb_280x210,Toyota Corolla,28 980 €,2019|14 000 km|2.0 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044145412.jpg?rule=thumb_280x210,Volkswagen Golf,3 400 €,2002|279 000 km|2.0 l|Bensiini,Etelä-Savo
,Toyota CAMRY,37 950 €,2020|7 000 km|2.5 l|Hybridi,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100029566844.jpg?rule=thumb_280x210,Audi A4,44 900 €,2020|5 000 km|2.0 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3093301303.jpg?rule=thumb_280x210,Citroen 1.4,600 €,2000|194 807 km|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3682893648.jpg?rule=thumb_280x210,Seat leon 05vm Juuri katsastettu,1 600 €,2005|315 000 km|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3679138273.jpg?rule=thumb_280x210,Peugeot 807,1 500 €,2004|280 000 km|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044130873.jpg?rule=thumb_280x210,Ford Puma,31 900 €(alv.väh.kelp.),2020|3 000 km|1.0 l|Bensiini,Kymenlaakso
,Auto 1000-4000,,,Etelä-Pohjanmaa
,Ford FOCUS,31 100 €,2021|0 km|1.0 l|Bensiini,Pohjois-Pohjanmaa
,Tesla Model 3,65 800 €,2019|16 000 km|Sähkö,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044127775.jpg?rule=thumb_280x210,Volkswagen Golf,5 490 €,2006|135 000 km|1.6 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100042398303.jpg?rule=thumb_280x210,Skoda Octavia,3 999 €,2006|336 000 km|2.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/1729399731.jpg?rule=thumb_280x210,Opel astra 2h paku,1 200 €,2007|390 000 km|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100043618195.jpg?rule=thumb_280x210,Seat Altea,5 999 €,2010|169 000 km|1.4 l|Bensiini,Varsinais-Suomi
,AUDI A4,7 400 €,2006|230 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044128650.jpg?rule=thumb_280x210,Mitsubishi Pajero,2 990 €,1998|435 000 km|3.5 l|Bensiini,Satakunta
,MERCEDES-BENZ GLK,18 790 €,2010|143 000 km|2.1 l|Diesel,Uusimaa
,VOLVO V90,31 800 €,2018|75 000 km|2.0 l|Diesel,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044094286.jpg?rule=thumb_280x210,Toyota Prius,11 880 €,2012|175 000 km|1.8 l|Hybridi,Uusimaa
,HONDA CIVIC,6 900 €,2008|139 000 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044153877.jpg?rule=thumb_280x210,SKODA OCTAVIA,26 700 €,2020|15 000 km|1.5 l|Kaasu,Pohjois-Pohjanmaa
,Opel Mokka,22 990 €,2019|13 000 km|1.4 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044131309.jpg?rule=thumb_280x210,Toyota Camry,42 117 €(alv.väh.kelp.),2020|2.5 l|Hybridi,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044133224.jpg?rule=thumb_280x210,Audi A4,14 870 €,2011|230 000 km|3.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/3623919212.jpg?rule=thumb_280x210,A MB 140,727 €,2000|184 000 km|1.4 l|Bensiini,Varsinais-Suomi
,BMW 316i sedanTwinPower Turbo Athlete Edition 2014,17 700 €,2014|96 000 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/2986817649.jpg?rule=thumb_280x210,Volvo S40 tee se itsemiehelle,590 €,2000|330 545 km|1.8 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044130428.jpg?rule=thumb_280x210,Kia Cee'd,14 800 €,2018|67 000 km|1.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044108140.jpg?rule=thumb_280x210,CITROEN C3 AIRCROSS,16 700 €,2018|68 000 km|1.2 l|Bensiini,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044150086.jpg?rule=thumb_280x210,Volvo V70,21 900 €(alv.väh.kelp.),2016|120 000 km|2.0 l|Diesel,Pohjois-Savo
,BMW 320,34 800 €,2017|57 000 km|2.0 l|Diesel,Etelä-Karjala
https://images.tori.fi/api/v1/imagestori/images/3673959944.jpg?rule=thumb_280x210,"Mitsubishi pajero 2,5TD",2 800 €,1988|330 000 km,Pohjanmaa
,Volvo V40 5D automaatti,2 300 €,2004|290 000 km|1.9 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/2807502155.jpg?rule=thumb_280x210,mitsubishi pajero,250 €,1983|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044156919.jpg?rule=thumb_280x210,SUBARU Impreza,3 290 €,2001|288 000 km|2.0 l|Bensiini,Varsinais-Suomi
,HONDA CR-V,19 900 €(alv.väh.kelp.),2017|125 000 km|1.6 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044130888.jpg?rule=thumb_280x210,FORD MONDEO,33 900 €(alv.väh.kelp.),2019|5 000 km|2.0 l|Hybridi,Kymenlaakso
,NISSAN X-TRAIL,33 500 €,2017|36 000 km|2.0 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/0305551670.jpg?rule=thumb_280x210,MB C 270 CDI Avantgarde -04 ajettu vain 216tkm,6 190 €,2004|216 000 km|2.7 l|Diesel,Uusimaa
,Skoda Octavia,16 990 €,2016|116 000 km|2.0 l|Diesel,Varsinais-Suomi
,Skoda Superb,33 700 €,2017|108 000 km|2.0 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044106786.jpg?rule=thumb_280x210,Volkswagen Crafter,64 900 €(alv.väh.kelp.),2020|1 500 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3654726282.jpg?rule=thumb_280x210,Opel astra G hyvä ensi auto remontoitu,880 €,2001|333 400 km,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3632442531.jpg?rule=thumb_280x210,Mersedes-Benz 300D,6 500 €,1982|330 000 km|3.0 l|Diesel,Etelä-Savo
https://images.tori.fi/api/v1/imagestori/images/3698424528.jpg?rule=thumb_280x210,Volvo V70,6 500 €,2005|226 028 km|2.5 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044105983.jpg?rule=thumb_280x210,FORD TRANSIT,26 900 €,2017|89 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044156325.jpg?rule=thumb_280x210,VOLKSWAGEN Golf,21 900 €,2016|104 000 km|2.0 l|Diesel,Varsinais-Suomi
,Ford Focus,30 777 €,2021|1.0 l|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044143310.jpg?rule=thumb_280x210,BMW X5,25 990 €,2011|128 000 km|3.0 l|Diesel,Uusimaa
,VOLKSWAGEN TRANSPORTER,13 800 €,2013|134 000 km|2.0 l|Diesel,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/8901614789.jpg?rule=thumb_280x210,Peugeot 407 -06,1 000 €,2006|353 000 km|2.0 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/3357626008.jpg?rule=thumb_280x210,Juuri huollettu Seat Cordoba,2 000 €,2006|160 000 km|Diesel,Varsinais-Suomi
,MERCEDES-BENZ C,5 590 €,2007|315 000 km|2.1 l|Diesel,Pohjois-Pohjanmaa
,Fiat 500,4 370 €,2008|130 000 km|1.2 l|Diesel,Satakunta
,MERCEDES-BENZ Vito,44 900 €,2019|46 000 km|2.1 l|Diesel,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044150397.jpg?rule=thumb_280x210,AUDI A3,19 800 €,2014|96 000 km|1.8 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044131479.jpg?rule=thumb_280x210,Mercedes-Benz C,,2003|309 000 km|1.8 l|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044106832.jpg?rule=thumb_280x210,MINI Hatchback,15 900 €,2015|66 000 km|1.5 l|Bensiini,Uusimaa
,Toyota RAV4,35 980 €,2017|45 000 km|2.5 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044130091.jpg?rule=thumb_280x210,Peugeot 407,1 380 €,2006|220 000 km|1.7 l|Bensiini,Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044158051.jpg?rule=thumb_280x210,MERCEDES-BENZ GLC,40 800 €,2017|54 000 km|2.1 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044140269.jpg?rule=thumb_280x210,FORD Transit Custom,15 900 €(alv.väh.kelp.),2013|102 000 km|2.2 l|Diesel,Kanta-Häme
,Toyota Avensis,27 750 €,2018|39 000 km|1.8 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044129321.jpg?rule=thumb_280x210,BMW 3-sarja,30 900 €(alv.väh.kelp.),2017|38 000 km|2.0 l|Hybridi,Uusimaa
,VOLKSWAGEN Polo,17 890 €,2018|29 000 km|1.0 l|Bensiini,Uusimaa
,Skoda OCTAVIA,53 761 €(alv.väh.kelp.),2021|2.0 l|Diesel,Pohjanmaa
,Nissan QASHQAI,29 390 €(alv.väh.kelp.),2021|10 km|1.3 l|Bensiini,Varsinais-Suomi
,VOLVO XC40,63 900 €,2021|1 000 km|Sähkö,Uusimaa
,Mazda Mazda3,32 033 €(alv.väh.kelp.),2020|2.0 l|Hybridi,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/100044129867.jpg?rule=thumb_280x210,Volvo V90,25 370 €,2017|165 000 km|2.0 l|Diesel,Etelä-Savo
,Mitsubishi Grandis 2.4 autom. 7-hengen,Päivävuokra 60 €/pv,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044153913.jpg?rule=thumb_280x210,VOLKSWAGEN Passat,24 500 €,2018|60 000 km|1.4 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/2739933295.jpg?rule=thumb_280x210,Toyota Yaris 1.0vvti 5d katsastettu 3.12.2020,699 €,2000|326 500 km|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100043983915.jpg?rule=thumb_280x210,Subaru Outback,4 990 €,2004|293 800 km|2.5 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044105365.jpg?rule=thumb_280x210,Toyota C-HR,27 980 €,2018|20 000 km|1.8 l|Hybridi,Uusimaa
,Volvo XC90,62 900 €(alv.väh.kelp.),2018|64 000 km|2.0 l|Diesel,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100043984078.jpg?rule=thumb_280x210,Audi A4,15 490 €,2011|98 500 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100043984146.jpg?rule=thumb_280x210,Volkswagen Golf,10 900 €,2014|142 800 km|1.2 l|Bensiini,Pohjois-Savo
,AUDI A4,16 900 €,2013|98 000 km|1.8 l|Bensiini,Etelä-Karjala
https://images.tori.fi/api/v1/imagestori/images/100043984112.jpg?rule=thumb_280x210,Mitsubishi Pajero,12 900 €,2007|280 700 km|3.2 l|Diesel,Pohjois-Savo
,Kia Niro,27 880 €,2019|20 000 km|1.6 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3696549936.jpg?rule=thumb_280x210,Audi A4 1.8t quattro manuaalivaihteisto,6 900 €,2007|231 000 km|1.8 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044131122.jpg?rule=thumb_280x210,TOYOTA YARIS,14 200 €,2017|52 000 km|1.5 l|Bensiini,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/100044129462.jpg?rule=thumb_280x210,Nissan QASHQAI,29 390 €(alv.väh.kelp.),2021|10 km|1.3 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044094186.jpg?rule=thumb_280x210,NISSAN Primera,4 990 €,2006|118 000 km|1.8 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044094197.jpg?rule=thumb_280x210,AUDI A4,25 900 €,2014|86 000 km|2.0 l|Bensiini,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044131184.jpg?rule=thumb_280x210,Volvo V70,10 900 €,2013|267 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044106131.jpg?rule=thumb_280x210,Toyota Auris,12 980 €,2014|144 000 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100028005791.jpg?rule=thumb_280x210,Seat Arona,25 900 €(alv.väh.kelp.),2020|1 000 km|1.0 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044169395.jpg?rule=thumb_280x210,BMW 330,2 990 €,2002|488 000 km|2.9 l|Diesel,Pirkanmaa
,Ford Focus,23 400 €,2018|51 000 km|2.0 l|Diesel,Päijät-Häme
,BMW 116,16 400 €(alv.väh.kelp.),2016|80 000 km|1.5 l|Diesel,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/3677142006.jpg?rule=thumb_280x210,toyota corolla fx 1.3i-98,890 €,1998|471 000 km|1.3 l|Bensiini,Pohjois-Karjala
,Opel vectra,1 €,1999|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044126179.jpg?rule=thumb_280x210,Volvo V60,25 700 €,2017|94 000 km|2.0 l|Kaasu,Varsinais-Suomi
,Opel Movano,26 800 €(alv.väh.kelp.),2014|80 000 km|2.3 l|Diesel,Pirkanmaa
,SEAT Leon ST,12 890 €,2015|157 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044124225.jpg?rule=thumb_280x210,Mercedes-Benz CLA,28 400 €,2016|68 000 km|1.6 l|Bensiini,Pohjois-Karjala
,AUDI A4,4 990 €,2001|360 000 km|1.8 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100037331533.jpg?rule=thumb_280x210,Toyota Auris,8 650 €,2010|180 000 km|1.3 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100038090724.jpg?rule=thumb_280x210,Mercedes-Benz CL,10 480 €,2002|223 000 km|5.0 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040579322.jpg?rule=thumb_280x210,Ford Fiesta,2 550 €,2003|240 000 km|1.4 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040917133.jpg?rule=thumb_280x210,Toyota C-HR,27 900 €,2018|42 000 km|1.8 l,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040917174.jpg?rule=thumb_280x210,Toyota Land Cruiser,38 900 €(alv.väh.kelp.),2010|219 000 km|3.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100039727948.jpg?rule=thumb_280x210,Mercedes-Benz C,16 900 €,2011|192 000 km|2.1 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100036774377.jpg?rule=thumb_280x210,Volvo XC60,30 890 €,2015|179 000 km|2.4 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040396990.jpg?rule=thumb_280x210,Mercedes-Benz Sprinter,46 900 €(alv.väh.kelp.),2016|136 000 km|2.1 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100043406741.jpg?rule=thumb_280x210,Audi A6,16 900 €,2014|186 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100043096955.jpg?rule=thumb_280x210,KIA Sorento,14 900 €,2012|194 000 km|2.2 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100037836950.jpg?rule=thumb_280x210,Toyota Hiace,11 500 €,2005|383 000 km|2.5 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100036482476.jpg?rule=thumb_280x210,Peugeot 2008,15 900 €,2017|50 000 km|1.2 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040579349.jpg?rule=thumb_280x210,BMW 528,27 900 €,2012|142 000 km|2.0 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100039828920.jpg?rule=thumb_280x210,Skoda Octavia,15 900 €,2014|209 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100040214973.jpg?rule=thumb_280x210,BMW X3,6 900 €,2006|350 000 km|2.0 l|Diesel,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044125961.jpg?rule=thumb_280x210,Volkswagen Golf Plus,4 980 €,2008|227 000 km|1.4 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100043406773.jpg?rule=thumb_280x210,Toyota Land Cruiser,19 900 €,2003|238 000 km|4.0 l|Bensiini,Lappi
https://images.tori.fi/api/v1/imagestori/images/100044098979.jpg?rule=thumb_280x210,Ford Transit Connect,27 700 €(alv.väh.kelp.),2021|100 km|1.5 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044094475.jpg?rule=thumb_280x210,TOYOTA COROLLA,10 900 €,2011|115 000 km|1.6 l|Bensiini,Uusimaa
,Audi A4,17 900 €,2013|130 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044128560.jpg?rule=thumb_280x210,Volkswagen Tiguan,10 900 €,2008|180 000 km|1.4 l|Bensiini,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044133097.jpg?rule=thumb_280x210,Mercedes-Benz C,9 900 €,2006|120 000 km|1.8 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044107934.jpg?rule=thumb_280x210,Volkswagen Touareg,29 900 €,2015|171 000 km|3.0 l|Diesel,Varsinais-Suomi
,Volkswagen Polo,8 990 €,2012|130 000 km|1.2 l|Bensiini,Etelä-Pohjanmaa
,Mitsubishi ASX,25 780 €(alv.väh.kelp.),2020|2.0 l|Bensiini,Kanta-Häme
https://images.tori.fi/api/v1/imagestori/images/3631256736.jpg?rule=thumb_280x210,Hyväkuntoinen Nissan Micra,680 €,1997|193 300 km|1.0 l|Bensiini,Varsinais-Suomi
,Ford FOCUS,23 600 €,2021|0 km|1.0 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/3661026473.jpg?rule=thumb_280x210,Volkswagen passat 1.8T,600 €,1998|322 000 km|Bensiini,Etelä-Savo
,Toyota Yaris,8 990 €,2012|113 000 km|1.3 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/3636904234.jpg?rule=thumb_280x210,Honda Civic 1.5Lsi automaatti -93,800 €,1993|237 000 km|1.5 l|Bensiini,Pohjois-Savo
https://images.tori.fi/api/v1/imagestori/images/100044129745.jpg?rule=thumb_280x210,Nissan QASHQAI,31 890 €(alv.väh.kelp.),2021|10 km|1.3 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044124249.jpg?rule=thumb_280x210,Volkswagen TRANSPORTER,24 850 €(alv.väh.kelp.),2015|149 000 km|2.0 l|Diesel,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044151606.jpg?rule=thumb_280x210,BMW 645,17 800 €,2004|126 000 km|4.4 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044126151.jpg?rule=thumb_280x210,Toyota C-HR,31 092 €(alv.väh.kelp.),2020|1.8 l|Hybridi,Kymenlaakso
,BMW 318,21 800 €,2017|105 000 km|2.0 l|Diesel,Etelä-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044126766.jpg?rule=thumb_280x210,BMW 520,9 930 €,2010|255 000 km|2.0 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044130830.jpg?rule=thumb_280x210,Ford Fiesta,23 900 €(alv.väh.kelp.),2020|2 000 km|1.0 l|Hybridi,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/100044124258.jpg?rule=thumb_280x210,Ford KUGA,24 900 €,2018|24 000 km|1.5 l|Diesel,Pohjois-Pohjanmaa
,TOYOTA Rav4,25 490 €,2014|70 000 km|2.0 l|Bensiini,Pohjois-Savo
,Kia CEE'D,8 400 €,2013|175 000 km|1.6 l|Bensiini,Uusimaa
,Noudetaan romuautot pihalta pois.,,,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044126239.jpg?rule=thumb_280x210,Volkswagen Golf,13 990 €,2014|98 000 km|1.6 l|Diesel,Varsinais-Suomi
,Ford C-Max,17 990 €,2016|73 000 km|1.5 l|Diesel,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044150184.jpg?rule=thumb_280x210,CHRYSLER SEBRING,1 900 €,2004|147 000 km|2.0 l|Bensiini,Varsinais-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044134035.jpg?rule=thumb_280x210,Opel Insignia,9 990 €,2011|163 000 km|1.6 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044157061.jpg?rule=thumb_280x210,BMW 320,20 890 €,2013|214 000 km|2.0 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044116636.jpg?rule=thumb_280x210,Mercedes-Benz GLA,27 890 €,2016|17 000 km|2.1 l|Diesel,Uusimaa
,Vw bora,1 €,2000,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/6733432888.jpg?rule=thumb_280x210,Bmw f11 525d autom VAIHTO,13 900 €,2011|238 000 km|3.0 l|Diesel,Pohjois-Savo
,Skoda OCTAVIA,37 961 €(alv.väh.kelp.),2021|1.5 l|Bensiini,Pohjanmaa
,OPEL Corsa,6 400 €,2017|150 000 km|1.2 l|Diesel,Uusimaa
,Toyota Corolla,11 900 €,2011|158 000 km|1.6 l|Bensiini,Lappi
,Ford FOCUS,33 100 €,2021|0 km|1.5 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044126248.jpg?rule=thumb_280x210,Seat Altea,2 280 €,2009|318 000 km|2.0 l|Diesel,Uusimaa
,Skoda Scala,28 990 €,2021|1.5 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044094617.jpg?rule=thumb_280x210,MERCEDES-BENZ Sprinter,13 900 €(alv.väh.kelp.),2013|304 000 km|2.1 l|Diesel,Varsinais-Suomi
,Mercedes-Benz B,22 900 €(alv.väh.kelp.),2017|16 000 km|Sähkö,Satakunta
https://images.tori.fi/api/v1/imagestori/images/100044129753.jpg?rule=thumb_280x210,Nissan QASHQAI,23 390 €(alv.väh.kelp.),2021|10 km|1.3 l|Bensiini,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/3686586132.jpg?rule=thumb_280x210,Mb vito 109 cdi / v.2015 / alv.väh.kelp,14 900 €,2015|172 000 km|1.6 l|Diesel,Keski-Suomi
https://images.tori.fi/api/v1/imagestori/images/100044130425.jpg?rule=thumb_280x210,Audi A2,2 900 €,2002|245 000 km|1.4 l|Bensiini,Pohjois-Karjala
https://images.tori.fi/api/v1/imagestori/images/100044126022.jpg?rule=thumb_280x210,Volvo V90,24 770 €(alv.väh.kelp.),2017|221 000 km|2.0 l|Diesel,Pirkanmaa
https://images.tori.fi/api/v1/imagestori/images/100044130060.jpg?rule=thumb_280x210,Seat Toledo,7 980 €,2014|168 000 km|1.6 l|Diesel,Pohjanmaa
,Ford FOCUS,29 200 €,2021|0 km|1.0 l|Bensiini,Pohjois-Pohjanmaa
https://images.tori.fi/api/v1/imagestori/images/100044106849.jpg?rule=thumb_280x210,Volkswagen Passat,39 800 €(alv.väh.kelp.),2020|26 000 km|1.4 l|Hybridi,Uusimaa
https://images.tori.fi/api/v1/imagestori/images/100044139096.jpg?rule=thumb_280x210,SKODA OCTAVIA,16 800 €,2014|78 000 km|1.4 l|Bensiini,Uusimaa
,Opel Grandland X,33 900 €,2020|24 500 km|1.6 l|Bensiini,Keski-Suomi
,Citroen DS5,9 880 €,2013|182 000 km|1.6 l|Diesel,Päijät-Häme
https://images.tori.fi/api/v1/imagestori/images/3612439650.jpg?rule=thumb_280x210,Citroen C3,1 600 €,2004|171 600 km|1.4 l|Bensiini,Varsinais-Suomi
,MERCEDES-BENZ CLA,,2019|13 000 km|1.3 l|Bensiini,Kymenlaakso
https://images.tori.fi/api/v1/imagestori/images/3689641370.jpg?rule=thumb_280x210,Toyota Corolla 1.4 farmari 2002,1 900 €,338 000 km|1.4 l|Bensiini,Kainuu
,"Romuautot, akut ym",,,Pohjois-Savo
